file,model,class_name,confidence,x1,y1,x2,y2
anuragraj03__p11333_jpg.rf.9aebb6a91b961b5c43f3ef1131f7df83,gemma4,boots,,,,,
anuragraj03__p11333_jpg.rf.9aebb6a91b961b5c43f3ef1131f7df83,gemma4,no-helmet,,,,,
anuragraj03__p11333_jpg.rf.9aebb6a91b961b5c43f3ef1131f7df83,gemma4,no-vest,,,,,
anuragraj03__p11333_jpg.rf.9aebb6a91b961b5c43f3ef1131f7df83,minicpm-v,person,,,,,
anuragraj03__p11333_jpg.rf.9aebb6a91b961b5c43f3ef1131f7df83,minicpm-v,boots,,,,,
anuragraj03__p11333_jpg.rf.9aebb6a91b961b5c43f3ef1131f7df83,minicpm-v,no-helmet,,,,,
anuragraj03__p11333_jpg.rf.9aebb6a91b961b5c43f3ef1131f7df83,minicpm-v,no-gloves,,,,,
anuragraj03__p11333_jpg.rf.9aebb6a91b961b5c43f3ef1131f7df83,minicpm-v,no-vest,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,yolo,helmet,0.8597509264945984,0.2072286367416382,0.3454229990641276,0.27901735305786135,0.4464443630642361
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,ollama,person,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,ollama,helmet,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,ollama,gloves,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,ollama,boots,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,ollama,vest,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,qwen3-vl,person,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,qwen3-vl,helmet,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,qwen3-vl,boots,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,gemma4,person,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,gemma4,helmet,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,gemma4,gloves,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,gemma4,boots,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,gemma4,vest,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,minicpm-v,person,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,minicpm-v,helmet,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,minicpm-v,boots,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,minicpm-v,no-gloves,,,,,
anuragraj03__p651347_jpg.rf.80a412ace94a2682a2a9d7a9715ad5c9,minicpm-v,no-vest,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,yolo,helmet,0.8286047577857971,0.18221688270568848,0.14195652008056642,0.25721514225006104,0.23776889377170138
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,ollama,person,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,ollama,helmet,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,ollama,gloves,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,ollama,boots,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,ollama,vest,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,qwen3-vl,person,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,qwen3-vl,helmet,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,gemma4,person,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,gemma4,helmet,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,gemma4,gloves,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,gemma4,boots,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,minicpm-v,person,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,minicpm-v,helmet,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,minicpm-v,boots,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,minicpm-v,no-gloves,,,,,
anuragraj03__p65213137_jpg.rf.4ecc082cbb321021146d7e2cd25bab2a,minicpm-v,no-vest,,,,,
ketakichalke-boots__image1007,yolo,person,0.8928104639053345,0.31897363662719724,0.14388093948364258,0.6415339946746826,0.6483852863311768
ketakichalke-boots__image1007,yolo,vest,0.891568660736084,0.39761502742767335,0.2574732780456543,0.5697129726409912,0.4191280364990234
ketakichalke-boots__image1007,yolo,helmet,0.7955144643783569,0.4409933090209961,0.18573014736175536,0.5403808116912842,0.2305501937866211
ketakichalke-boots__image1007,yolo,gloves,0.7819145917892456,0.558400011062622,0.39964091777801514,0.6092923641204834,0.45195722579956055
ketakichalke-boots__image1007,yolo,gloves,0.772436797618866,0.35917685031890867,0.40414700508117674,0.41312360763549805,0.45420470237731936
ketakichalke-boots__image1007,yolo,boots,0.6859361529350281,0.4690700054168701,0.4942802429199219,0.5279279708862304,0.5882946968078613
ketakichalke-boots__image1007,ollama,person,,,,,
ketakichalke-boots__image1007,ollama,helmet,,,,,
ketakichalke-boots__image1007,ollama,gloves,,,,,
ketakichalke-boots__image1007,ollama,boots,,,,,
ketakichalke-boots__image1007,qwen3-vl,person,,,,,
ketakichalke-boots__image1007,qwen3-vl,helmet,,,,,
ketakichalke-boots__image1007,qwen3-vl,gloves,,,,,
ketakichalke-boots__image1007,qwen3-vl,boots,,,,,
ketakichalke-boots__image1007,qwen3-vl,vest,,,,,
ketakichalke-boots__image1007,gemma4,person,,,,,
ketakichalke-boots__image1007,gemma4,helmet,,,,,
ketakichalke-boots__image1007,gemma4,boots,,,,,
ketakichalke-boots__image1007,gemma4,vest,,,,,
ketakichalke-boots__image1007,gemma4,no-gloves,,,,,
ketakichalke-boots__image1007,minicpm-v,person,,,,,
ketakichalke-boots__image1007,minicpm-v,helmet,,,,,
ketakichalke-boots__image1007,minicpm-v,vest,,,,,
ketakichalke-boots__image1007,minicpm-v,no-gloves,,,,,
ketakichalke-boots__image1007,minicpm-v,no-boots,,,,,
ketakichalke-boots__image1072,yolo,vest,0.9241477847099304,0.2819292306900024,0.20556316375732422,0.7432841300964356,0.544121789932251
ketakichalke-boots__image1072,yolo,person,0.9138860702514648,0.2296909809112549,0.010014486312866212,0.8281506538391114,0.9217779159545898
ketakichalke-boots__image1072,yolo,boots,0.8903145790100098,0.5257662773132324,0.6594993114471436,0.7318394184112549,0.8452001571655273
ketakichalke-boots__image1072,yolo,helmet,0.8801169991493225,0.3774608612060547,0.04401510953903198,0.6078805446624755,0.15388814210891724
ketakichalke-boots__image1072,yolo,boots,0.8797063827514648,0.3881722688674927,0.6893917560577393,0.5652206897735595,0.8952374458312988
ketakichalke-boots__image1072,yolo,gloves,0.8459159731864929,0.6497344970703125,0.47545700073242186,0.7376070022583008,0.5821085453033448
ketakichalke-boots__image1072,yolo,gloves,0.8420473337173462,0.3717926025390625,0.5112786293029785,0.5028744697570801,0.6291929244995117
ketakichalke-boots__image1072,ollama,person,,,,,
ketakichalke-boots__image1072,ollama,gloves,,,,,
ketakichalke-boots__image1072,ollama,boots,,,,,
ketakichalke-boots__image1072,ollama,no-helmet,,,,,
ketakichalke-boots__image1072,ollama,no-vest,,,,,
ketakichalke-boots__image1072,qwen3-vl,person,,,,,
ketakichalke-boots__image1072,qwen3-vl,helmet,,,,,
ketakichalke-boots__image1072,qwen3-vl,gloves,,,,,
ketakichalke-boots__image1072,qwen3-vl,boots,,,,,
ketakichalke-boots__image1072,qwen3-vl,vest,,,,,
ketakichalke-boots__image1072,gemma4,person,,,,,
ketakichalke-boots__image1072,gemma4,helmet,,,,,
ketakichalke-boots__image1072,gemma4,gloves,,,,,
ketakichalke-boots__image1072,gemma4,boots,,,,,
ketakichalke-boots__image1072,gemma4,vest,,,,,
ketakichalke-boots__image1072,minicpm-v,person,,,,,
ketakichalke-boots__image1072,minicpm-v,helmet,,,,,
ketakichalke-boots__image1072,minicpm-v,gloves,,,,,
ketakichalke-boots__image1072,minicpm-v,boots,,,,,
ketakichalke-boots__image1072,minicpm-v,vest,,,,,
ketakichalke-boots__image116,yolo,person,0.9448306560516357,0.35227463245391843,0.5459136009216309,0.539922046661377,0.8078469276428223
ketakichalke-boots__image116,yolo,person,0.9417594075202942,0.043056368827819824,0.27638461589813235,0.35527801513671875,0.9065258979797364
ketakichalke-boots__image116,yolo,person,0.9248404502868652,0.5688868522644043,0.4036706924438477,0.9563485145568847,0.8972088813781738
ketakichalke-boots__image116,yolo,helmet,0.9077784419059753,0.3565608739852905,0.5561973571777343,0.43522324562072756,0.6546701431274414
ketakichalke-boots__image116,yolo,helmet,0.8876095414161682,0.22930169105529785,0.2953359603881836,0.34482383728027344,0.3946276903152466
ketakichalke-boots__image116,yolo,vest,0.8851797580718994,0.6569259166717529,0.43288540840148926,0.9369220733642578,0.6942448139190673
ketakichalke-boots__image116,yolo,helmet,0.8624851107597351,0.5692217350006104,0.4207104206085205,0.6505792140960693,0.527662992477417
ketakichalke-boots__image116,yolo,helmet,0.8256123065948486,0.6119680881500245,0.3376242399215698,0.680207633972168,0.38851108551025393
ketakichalke-boots__image116,yolo,vest,0.7498113512992859,0.05570279359817505,0.3617244720458984,0.2860538482666016,0.7022456169128418
ketakichalke-boots__image116,yolo,gloves,0.7449877262115479,0.43674049377441404,0.764796781539917,0.48067340850830076,0.8057537078857422
ketakichalke-boots__image116,yolo,vest,0.6632470488548279,0.38053781986236573,0.5765419006347656,0.5102640151977539,0.7543697834014893
ketakichalke-boots__image116,yolo,gloves,0.6405551433563232,0.21777935028076173,0.643872594833374,0.2775295257568359,0.7173309803009034
ketakichalke-boots__image116,ollama,person,,,,,
ketakichalke-boots__image116,ollama,helmet,,,,,
ketakichalke-boots__image116,ollama,gloves,,,,,
ketakichalke-boots__image116,ollama,boots,,,,,
ketakichalke-boots__image116,ollama,vest,,,,,
ketakichalke-boots__image116,ollama,no-helmet,,,,,
ketakichalke-boots__image116,qwen3-vl,person,,,,,
ketakichalke-boots__image116,qwen3-vl,helmet,,,,,
ketakichalke-boots__image116,qwen3-vl,gloves,,,,,
ketakichalke-boots__image116,qwen3-vl,boots,,,,,
ketakichalke-boots__image116,gemma4,person,,,,,
ketakichalke-boots__image116,gemma4,helmet,,,,,
ketakichalke-boots__image116,gemma4,gloves,,,,,
ketakichalke-boots__image116,gemma4,boots,,,,,
ketakichalke-boots__image116,gemma4,vest,,,,,
ketakichalke-boots__image116,minicpm-v,person,,,,,
ketakichalke-boots__image116,minicpm-v,helmet,,,,,
ketakichalke-boots__image116,minicpm-v,gloves,,,,,
ketakichalke-boots__image116,minicpm-v,boots,,,,,
ketakichalke-boots__image116,minicpm-v,vest,,,,,
ketakichalke-boots__image126,yolo,person,0.8257589936256409,0.35233345031738283,0.34406700134277346,0.4748397350311279,0.7840175628662109
ketakichalke-boots__image126,yolo,helmet,0.8066378831863403,0.39009459018707277,0.37188832759857177,0.4538275241851807,0.4242645263671875
ketakichalke-boots__image126,yolo,helmet,0.8057135939598083,0.48076534271240234,0.40425734519958495,0.5279487609863281,0.44380898475646974
ketakichalke-boots__image126,yolo,helmet,0.8007669448852539,0.7323736667633056,0.36378631591796873,0.8149991989135742,0.4358719825744629
ketakichalke-boots__image126,yolo,boots,0.7885039448738098,0.5844667434692383,0.6453147888183594,0.6174796104431153,0.676938819885254
ketakichalke-boots__image126,yolo,helmet,0.7843232154846191,0.5355382442474366,0.4038520336151123,0.5733826160430908,0.4378508567810059
ketakichalke-boots__image126,yolo,helmet,0.7388310432434082,0.592854356765747,0.41866493225097656,0.631850290298462,0.45098090171813965
ketakichalke-boots__image126,yolo,vest,0.7296969890594482,0.35733852386474607,0.43406982421875,0.47043418884277344,0.5638294219970703
ketakichalke-boots__image126,yolo,vest,0.6959095001220703,0.7051482200622559,0.43401484489440917,0.8374069213867188,0.5749669551849366
ketakichalke-boots__image126,yolo,boots,0.6522073149681091,0.37811057567596434,0.715446662902832,0.4297527313232422,0.763874101638794
ketakichalke-boots__image126,yolo,boots,0.6501370668411255,0.709203577041626,0.7416414737701416,0.7781836986541748,0.8016661643981934
ketakichalke-boots__image126,yolo,boots,0.632746696472168,0.6116381645202636,0.6371553897857666,0.653591537475586,0.6669331550598144
ketakichalke-boots__image126,yolo,boots,0.6290830969810486,0.4684906005859375,0.6917302131652832,0.5056490898132324,0.7268841743469239
ketakichalke-boots__image126,yolo,vest,0.6163549423217773,0.5119685173034668,0.4524144172668457,0.5843719482421875,0.5604660987854004
ketakichalke-boots__image126,yolo,boots,0.5934976935386658,0.5017753601074219,0.6806200981140137,0.548544454574585,0.7149060726165771
ketakichalke-boots__image126,yolo,vest,0.5805898904800415,0.570967149734497,0.4583114147186279,0.6532176494598388,0.5630614280700683
ketakichalke-boots__image126,yolo,person,0.5459524393081665,0.5174190998077393,0.3956266403198242,0.5850373268127441,0.5610955238342286
ketakichalke-boots__image126,yolo,person,0.5019779801368713,0.673648738861084,0.3271905183792114,0.8539236068725586,0.8169657707214355
ketakichalke-boots__image126,yolo,boots,0.45971444249153137,0.4170061111450195,0.699001407623291,0.47651233673095705,0.7380788803100586
ketakichalke-boots__image126,yolo,boots,0.3664535880088806,0.5504941940307617,0.6552727699279786,0.588106346130371,0.688299560546875
ketakichalke-boots__image126,yolo,person,0.3637954890727997,0.6813715934753418,0.3377223014831543,0.8550249099731445,0.574527359008789
ketakichalke-boots__image126,yolo,person,0.36184507608413696,0.6721107482910156,0.5767133235931396,0.848784351348877,0.819857120513916
ketakichalke-boots__image126,yolo,vest,0.3598679304122925,0.4507755756378174,0.453259801864624,0.5352867126464844,0.5611705780029297
ketakichalke-boots__image126,yolo,boots,0.35337164998054504,0.5219473361968994,0.6671256065368653,0.5657505035400391,0.6982866287231445
ketakichalke-boots__image126,yolo,person,0.2631814181804657,0.5759945392608643,0.3979454517364502,0.6599989891052246,0.5774857521057128
ketakichalke-boots__image126,ollama,person,,,,,
ketakichalke-boots__image126,ollama,helmet,,,,,
ketakichalke-boots__image126,ollama,gloves,,,,,
ketakichalke-boots__image126,ollama,boots,,,,,
ketakichalke-boots__image126,ollama,vest,,,,,
ketakichalke-boots__image126,qwen3-vl,person,,,,,
ketakichalke-boots__image126,qwen3-vl,helmet,,,,,
ketakichalke-boots__image126,qwen3-vl,gloves,,,,,
ketakichalke-boots__image126,qwen3-vl,boots,,,,,
ketakichalke-boots__image126,gemma4,person,,,,,
ketakichalke-boots__image126,gemma4,helmet,,,,,
ketakichalke-boots__image126,gemma4,gloves,,,,,
ketakichalke-boots__image126,gemma4,boots,,,,,
ketakichalke-boots__image126,gemma4,vest,,,,,
ketakichalke-boots__image126,minicpm-v,person,,,,,
ketakichalke-boots__image126,minicpm-v,helmet,,,,,
ketakichalke-boots__image126,minicpm-v,gloves,,,,,
ketakichalke-boots__image126,minicpm-v,boots,,,,,
ketakichalke-boots__image126,minicpm-v,vest,,,,,
ketakichalke-boots__image1371,yolo,person,0.9217949509620667,0.20545999982715707,0.10662288963794708,0.8874906916885601,0.9978349804878235
ketakichalke-boots__image1371,yolo,no-helmet,0.6591116786003113,0.40864639507282446,0.1266113817691803,0.7583829716595225,0.2968332767486572
ketakichalke-boots__image1371,yolo,no-gloves,0.42100825905799866,0.23322676487025257,0.3898942470550537,0.36411175123006545,0.4922007620334625
ketakichalke-boots__image1371,yolo,no-gloves,0.317104697227478,0.24186184413313513,0.39527004957199097,0.3624890982928881,0.4901644289493561
ketakichalke-boots__image1371,ollama,person,,,,,
ketakichalke-boots__image1371,ollama,helmet,,,,,
ketakichalke-boots__image1371,ollama,gloves,,,,,
ketakichalke-boots__image1371,ollama,boots,,,,,
ketakichalke-boots__image1371,ollama,vest,,,,,
ketakichalke-boots__image1371,ollama,no-helmet,,,,,
ketakichalke-boots__image1371,ollama,no-gloves,,,,,
ketakichalke-boots__image1371,qwen3-vl,person,,,,,
ketakichalke-boots__image1371,qwen3-vl,no-gloves,,,,,
ketakichalke-boots__image1371,qwen3-vl,no-boots,,,,,
ketakichalke-boots__image1371,qwen3-vl,no-vest,,,,,
ketakichalke-boots__image1371,gemma4,person,,,,,
ketakichalke-boots__image1371,gemma4,helmet,,,,,
ketakichalke-boots__image1371,gemma4,gloves,,,,,
ketakichalke-boots__image1371,gemma4,boots,,,,,
ketakichalke-boots__image1371,gemma4,vest,,,,,
ketakichalke-boots__image1371,minicpm-v,person,,,,,
ketakichalke-boots__image1371,minicpm-v,boots,,,,,
ketakichalke-boots__image1371,minicpm-v,no-helmet,,,,,
ketakichalke-boots__image1371,minicpm-v,no-gloves,,,,,
ketakichalke-boots__image1371,minicpm-v,no-vest,,,,,
ketakichalke-boots__image177,yolo,vest,0.9205711483955383,0.5427667617797851,0.324251127243042,0.8536308288574219,0.9259157180786133
ketakichalke-boots__image177,yolo,person,0.9046432971954346,0.5260595321655274,0.02196512222290039,0.8701274871826172,0.9904768943786622
ketakichalke-boots__image177,yolo,person,0.900823175907135,0.14385316371917725,0.04374761581420898,0.47022428512573244,1.0
ketakichalke-boots__image177,yolo,vest,0.8158202171325684,0.15630228519439698,0.3348877429962158,0.4554614067077637,0.9910407066345215
ketakichalke-boots__image177,yolo,helmet,0.7879236340522766,0.22202212810516359,0.08536557555198669,0.3972038984298706,0.24038889408111572
ketakichalke-boots__image177,yolo,helmet,0.780274510383606,0.6189745903015137,0.05508776903152466,0.7923696994781494,0.19147313833236695
ketakichalke-boots__image177,yolo,vest,0.44232720136642456,0.15842388868331908,0.341864800453186,0.46850786209106443,0.8975103378295899
ketakichalke-boots__image177,ollama,person,,,,,
ketakichalke-boots__image177,ollama,vest,,,,,
ketakichalke-boots__image177,qwen3-vl,person,,,,,
ketakichalke-boots__image177,qwen3-vl,helmet,,,,,
ketakichalke-boots__image177,qwen3-vl,vest,,,,,
ketakichalke-boots__image177,gemma4,person,,,,,
ketakichalke-boots__image177,gemma4,helmet,,,,,
ketakichalke-boots__image177,gemma4,gloves,,,,,
ketakichalke-boots__image177,gemma4,boots,,,,,
ketakichalke-boots__image177,gemma4,vest,,,,,
ketakichalke-boots__image177,minicpm-v,person,,,,,
ketakichalke-boots__image177,minicpm-v,helmet,,,,,
ketakichalke-boots__image177,minicpm-v,gloves,,,,,
ketakichalke-boots__image177,minicpm-v,boots,,,,,
ketakichalke-boots__image177,minicpm-v,vest,,,,,
ketakichalke-boots__image309,yolo,helmet,0.8893365263938904,0.1270274519920349,0.3007971286773682,0.3542022228240967,0.48635687828063967
ketakichalke-boots__image309,yolo,helmet,0.8646802306175232,0.6376049995422364,0.29360389709472656,0.8448275566101074,0.501192045211792
ketakichalke-boots__image309,yolo,helmet,0.8423689007759094,0.21066527366638182,0.0952613115310669,0.41318984031677247,0.2538472890853882
ketakichalke-boots__image309,yolo,helmet,0.7766589522361755,0.2983781099319458,0.16564805507659913,0.48575191497802733,0.3293519258499146
ketakichalke-boots__image309,yolo,person,0.7699780464172363,0.040517556667327884,0.3063740015029907,0.38376736640930176,0.749604320526123
ketakichalke-boots__image309,yolo,helmet,0.6267185211181641,0.5616683006286621,0.44035162925720217,0.7444046020507813,0.6461354732513428
ketakichalke-boots__image309,yolo,helmet,0.586453378200531,0.4560945987701416,0.1787325620651245,0.6439000129699707,0.3664971590042114
ketakichalke-boots__image309,yolo,helmet,0.5306029319763184,0.011118268966674805,0.24356377124786377,0.13758283853530884,0.39025301933288575
ketakichalke-boots__image309,yolo,person,0.31375643610954285,0.45339260101318357,0.4049356937408447,0.8943458557128906,0.9453302383422851
ketakichalke-boots__image309,yolo,vest,0.29850223660469055,0.02981616258621216,0.3049804925918579,0.3816206455230713,0.773542833328247
ketakichalke-boots__image309,yolo,helmet,0.28074055910110474,0.8879164695739746,0.49112329483032224,0.9998388290405273,0.7338201522827148
ketakichalke-boots__image309,ollama,person,,,,,
ketakichalke-boots__image309,ollama,helmet,,,,,
ketakichalke-boots__image309,ollama,gloves,,,,,
ketakichalke-boots__image309,ollama,boots,,,,,
ketakichalke-boots__image309,ollama,vest,,,,,
ketakichalke-boots__image309,ollama,no-helmet,,,,,
ketakichalke-boots__image309,ollama,no-gloves,,,,,
ketakichalke-boots__image309,qwen3-vl,person,,,,,
ketakichalke-boots__image309,qwen3-vl,helmet,,,,,
ketakichalke-boots__image309,qwen3-vl,no-helmet,,,,,
ketakichalke-boots__image309,gemma4,person,,,,,
ketakichalke-boots__image309,gemma4,helmet,,,,,
ketakichalke-boots__image309,gemma4,gloves,,,,,
ketakichalke-boots__image309,gemma4,boots,,,,,
ketakichalke-boots__image309,gemma4,vest,,,,,
ketakichalke-boots__image309,minicpm-v,person,,,,,
ketakichalke-boots__image309,minicpm-v,helmet,,,,,
ketakichalke-boots__image309,minicpm-v,gloves,,,,,
ketakichalke-boots__image309,minicpm-v,boots,,,,,
ketakichalke-boots__image309,minicpm-v,vest,,,,,
ketakichalke-boots__image36,yolo,vest,0.9127028584480286,0.4940840244293213,0.243471097946167,0.6419989109039307,0.586162519454956
ketakichalke-boots__image36,yolo,helmet,0.8692832589149475,0.5239521980285644,0.07683628797531128,0.6157509803771972,0.1700747489929199
ketakichalke-boots__image36,yolo,person,0.843269944190979,0.41022548675537107,0.05311460494995117,0.7183119773864746,0.9396858215332031
ketakichalke-boots__image36,yolo,gloves,0.7214834094047546,0.6665442943572998,0.4694300651550293,0.7302600383758545,0.5770897388458252
ketakichalke-boots__image36,yolo,gloves,0.6134706735610962,0.39746406078338625,0.4789057731628418,0.4651185989379883,0.5921571254730225
ketakichalke-boots__image36,ollama,person,,,,,
ketakichalke-boots__image36,ollama,helmet,,,,,
ketakichalke-boots__image36,ollama,gloves,,,,,
ketakichalke-boots__image36,ollama,boots,,,,,
ketakichalke-boots__image36,ollama,vest,,,,,
ketakichalke-boots__image36,ollama,no-helmet,,,,,
ketakichalke-boots__image36,ollama,no-boots,,,,,
ketakichalke-boots__image36,ollama,no-vest,,,,,
ketakichalke-boots__image36,qwen3-vl,person,,,,,
ketakichalke-boots__image36,qwen3-vl,helmet,,,,,
ketakichalke-boots__image36,qwen3-vl,gloves,,,,,
ketakichalke-boots__image36,qwen3-vl,vest,,,,,
ketakichalke-boots__image36,qwen3-vl,no-boots,,,,,
ketakichalke-boots__image36,gemma4,person,,,,,
ketakichalke-boots__image36,gemma4,helmet,,,,,
ketakichalke-boots__image36,gemma4,gloves,,,,,
ketakichalke-boots__image36,gemma4,boots,,,,,
ketakichalke-boots__image36,gemma4,vest,,,,,
ketakichalke-boots__image36,minicpm-v,person,,,,,
ketakichalke-boots__image36,minicpm-v,helmet,,,,,
ketakichalke-boots__image36,minicpm-v,gloves,,,,,
ketakichalke-boots__image36,minicpm-v,boots,,,,,
ketakichalke-boots__image36,minicpm-v,vest,,,,,
ketakichalke-boots__image42,yolo,vest,0.9176685214042664,0.42187838554382323,0.30539326667785643,0.6087434768676758,0.5792671203613281
ketakichalke-boots__image42,yolo,person,0.86654132604599,0.34876337051391604,0.15417346954345704,0.6661572456359863,0.9559177398681641
ketakichalke-boots__image42,yolo,helmet,0.8459004759788513,0.3827026844024658,0.2020064115524292,0.4773246765136719,0.3140111446380615
ketakichalke-boots__image42,yolo,gloves,0.5280805826187134,0.4364931583404541,0.5550349235534668,0.4770068645477295,0.6460195064544678
ketakichalke-boots__image42,yolo,boots,0.4095761477947235,0.5134148120880127,0.8213842391967774,0.5918436050415039,0.9291530609130859
ketakichalke-boots__image42,yolo,boots,0.28217628598213196,0.4588151454925537,0.7723119258880615,0.5370487689971923,0.8479887008666992
ketakichalke-boots__image42,ollama,person,,,,,
ketakichalke-boots__image42,ollama,helmet,,,,,
ketakichalke-boots__image42,ollama,vest,,,,,
ketakichalke-boots__image42,ollama,no-gloves,,,,,
ketakichalke-boots__image42,ollama,no-boots,,,,,
ketakichalke-boots__image42,qwen3-vl,person,,,,,
ketakichalke-boots__image42,qwen3-vl,helmet,,,,,
ketakichalke-boots__image42,qwen3-vl,gloves,,,,,
ketakichalke-boots__image42,qwen3-vl,vest,,,,,
ketakichalke-boots__image42,gemma4,person,,,,,
ketakichalke-boots__image42,gemma4,helmet,,,,,
ketakichalke-boots__image42,gemma4,gloves,,,,,
ketakichalke-boots__image42,gemma4,boots,,,,,
ketakichalke-boots__image42,gemma4,vest,,,,,
ketakichalke-boots__image42,minicpm-v,person,,,,,
ketakichalke-boots__image42,minicpm-v,helmet,,,,,
ketakichalke-boots__image42,minicpm-v,boots,,,,,
ketakichalke-boots__image42,minicpm-v,vest,,,,,
ketakichalke-boots__image42,minicpm-v,no-gloves,,,,,
ketakichalke-boots__image424,yolo,vest,0.9148883819580078,0.3432209014892578,0.21778411865234376,0.6805342674255371,0.5631050586700439
ketakichalke-boots__image424,yolo,boots,0.8882414102554321,0.45554194450378416,0.682490873336792,0.635462474822998,0.8728445053100586
ketakichalke-boots__image424,yolo,boots,0.8835446834564209,0.5504894256591797,0.6987469673156739,0.7586232185363769,0.9259303092956543
ketakichalke-boots__image424,yolo,person,0.8669937252998352,0.2492449998855591,0.05313012599945068,0.8296212196350098,0.951997184753418
ketakichalke-boots__image424,yolo,helmet,0.8451727032661438,0.2734652519226074,0.07765705585479736,0.5258587837219239,0.20508699417114257
ketakichalke-boots__image424,yolo,gloves,0.5461379289627075,0.3724715232849121,0.540589714050293,0.4553636074066162,0.6121714591979981
ketakichalke-boots__image424,ollama,person,,,,,
ketakichalke-boots__image424,ollama,boots,,,,,
ketakichalke-boots__image424,ollama,no-helmet,,,,,
ketakichalke-boots__image424,ollama,no-gloves,,,,,
ketakichalke-boots__image424,ollama,no-vest,,,,,
ketakichalke-boots__image424,qwen3-vl,person,,,,,
ketakichalke-boots__image424,qwen3-vl,helmet,,,,,
ketakichalke-boots__image424,qwen3-vl,boots,,,,,
ketakichalke-boots__image424,qwen3-vl,vest,,,,,
ketakichalke-boots__image424,gemma4,person,,,,,
ketakichalke-boots__image424,gemma4,helmet,,,,,
ketakichalke-boots__image424,gemma4,gloves,,,,,
ketakichalke-boots__image424,gemma4,boots,,,,,
ketakichalke-boots__image424,gemma4,vest,,,,,
ketakichalke-boots__image424,minicpm-v,person,,,,,
ketakichalke-boots__image424,minicpm-v,helmet,,,,,
ketakichalke-boots__image424,minicpm-v,boots,,,,,
ketakichalke-boots__image424,minicpm-v,vest,,,,,
ketakichalke-boots__image424,minicpm-v,no-gloves,,,,,
ketakichalke-boots__image443,yolo,vest,0.9157288074493408,0.4446402072906494,0.2318437099456787,0.5970775127410889,0.5624496459960937
ketakichalke-boots__image443,yolo,person,0.878678560256958,0.33753950595855714,0.04187486171722412,0.6441396713256836,0.9329559326171875
ketakichalke-boots__image443,yolo,helmet,0.8720310926437378,0.5283270359039307,0.06348375082015992,0.6266417980194092,0.16616944074630738
ketakichalke-boots__image443,ollama,person,,,,,
